id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,locationID,continent,waterBody,islandGroup,island,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordID,references
13848731,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,705fcc4b-a709-4d94-a354-4f9b9eab777d,00202259,440814,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Physaria",Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",18561,Rydb.,Physaria,,floribunda,,,Species,,,,,,,,"John Anderson",87-71,1987-06-15,1987,6,15,166,,"15 June 1987","Physaria floribunda Rydb., det. W. A. Weber, June 27, 1995.",,,,,,,,,,"Flr & Frt",,,,,,,,,,,"United States",Colorado,Eagle,,"N of Dotsero, near cinder mines at Dotsero Crater.",,39.6549865,-107.0357723,WGS84,1000,"T4S R86W SW¼ of SEC33","Leslie Johnson",Mapstedi,"National Geographic Topo!",,"In T4S, R86W, S33 SW 1/4 there appears to be two mines connected by a two track road 0.7 miles apart. The UTM is plotted at the midpoint 0.35 miles and CV=4 includes both mines. The UTM used is 0.48 miles S of the gnis UTM for Dotsero Crater and 1.36 mi",2073,,,,,"6800 ft, 2073 m",,,"Access DB","2020-01-29 14:09:31",http://creativecommons.org/licenses/by-nc/3.0/,,,e4ed400c-7286-4a05-aeb9-923d1f938849,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848731
13848733,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,757ee3a5-5fe5-46db-9795-ab938562f274,00202275,400017,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Physaria",Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",18561,Rydb.,Physaria,,floribunda,,,Species,,,,,,,,"Dan Randolph",131,1984-07-09,1984,7,9,191,,"9 July 1984","Physaria floribunda Rydb., det. W. A. Weber, June 27, 1995.","S-facing gentle slope.",,,,,,,,,"Flr & Frt",,,,,,,,,,,"United States",Colorado,Grand,,"Radium Wildlife Area, Blacktail Ditch near HQ, to Black Tail Cr.",,39.97934,-106.5471,WGS84,1000,,"Ryan Allen","COLO IMLS 2015; Biogeomancer Guide to Best Practices in Georeferencing","National Geographic TOPO!",,"I placed the point west of what appears to be the headquarters for the Radium Wildlife Area (based on record descriptions and the map of the wildlife area found here (https://cpw.state.co.us/learn/Maps/RadiumSWA.pdf) assuming the parking area is at the HQ",2225,,,,,"7300 ft, 2225 m",,,"Access DB","2015-07-29 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,,,f4dbdc71-ff9c-4c90-8564-55bf6715b88e,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848733
13848734,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,787e751a-e1e6-4b9f-9418-9de73edaa61c,00202283,321795,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Physaria",Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",18561,Rydb.,Physaria,,floribunda,,,Species,,,,,,,,"G. E. Osterhout",4216,1910-05-24,1910,5,24,144,,"24 May 1910","Physaria floribunda Rydb., det. W. A. Weber, June 27, 1995. Originally identified only as Physaria.",,,,,,,,,,"Flr & Frt",,,,,,,,,,,"United States",Colorado,Eagle,,"State Bridge.",,39.8577578,-106.6497672,WGS84,1000,,"Ryan Allen",Mapstedi,"National Geographic Topo!",,"I plotted the UTM at the GNIS point for State Bridge. RA",,,,,,,,,"Access DB","2020-01-29 14:09:31",http://creativecommons.org/licenses/by-nc/3.0/,,,37132303-dafa-4e14-86f4-92479836a9c3,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848734
13848735,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,e618318c-5775-4884-8515-b5c7e55e286c,00202291,191864,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Physaria",Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",18561,Rydb.,Physaria,,floribunda,,,Species,,,,,,,,"W. A. Weber",12148,1964-07-29,1964,7,29,211,,"29 July 1964","Physaria floribunda Rydb., det. G. A. Mulligan, April 1967. / Physaria floribunda Rydb., det. W. A. Weber, June 27, 1995. Originally identified as Physaria osterhoutii Payson.","On clay flats.",,,,,,,,,Frt,,,,,,,,,,,"United States",Colorado,Gunnison,,"On clay flats near mineral spa area, Powderhorn.",,,,,,,,,,,,,,,,,,,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,032396ba-cf29-4a1b-b1d7-494f174d447b,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848735
13848736,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,613a4956-2a33-4514-a1ad-a748f87793e1,00202309,449305,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Physaria",Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",18561,Rydb.,Physaria,,floribunda,,,Species,,,,,,,,"W. A. Weber; R. Wittmann",18485,1992-05-10,1992,5,10,131,,"10 May 1992","Physaria floribunda Rydb., det. W. A. Weber, June 27, 1995.","Clay bank.",,,,,,,,,"Flr & Frt",,,,,,,,,,,"United States",Colorado,Garfield,,"Dry Hollow Creek, S of Silt, on clay bank not far south of the river.",,39.4441909,-107.6597098,WGS84,5000,,"Ryan Allen",Mapstedi,"National Geographic TOPO!",,"I plotted the UTM at the south end of Dry Hollow Creek and increased the CV to cover the area south of the Creek. RA",,,,,,,,,"Access DB","2020-10-29 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,,,7c688a3b-1918-44b5-8e5d-bf701d7e2f1a,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848736
13848737,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,b56cc3da-832b-4a3f-b025-ce1f10a28b79,00202317,74250,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Physaria",Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",18561,Rydb.,Physaria,,floribunda,,,Species,,,,,,,,"W. A. Weber",7553,1952-05-31,1952,5,31,152,,"31 May 1952","Physaria floribunda, det. G. A. Mulligan, 1967. / Physaria floribunda Rydb., det. W. A. Weber, June 27, 1995.","Cedar ""breaks"".",,,,,,,,,"Flr & Frt",,,,,,,,,,,"United States",Colorado,Delta,,"4 mi. n.w. of Cedaredge.",,38.9424485,-107.9787936,WGS84,1000,,"Ryan Allen",Mapstedi,"National Geographic TOPO!",,"I plotted the UTM 4 miles northwest of Cedaredge. RA",1890,,,,,"6200 ft, 1890 m",,,"Access DB","2022-10-31 13:14:01",http://creativecommons.org/licenses/by-nc/3.0/,,,c41843f4-09d4-41bd-be34-259d8dc34a47,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848737
13848738,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,5da79cf7-7444-4edf-87e9-9fd6f88895ae,00202325,56641,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Physaria",Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria osterhoutii",95399,Payson,Physaria,,osterhoutii,,,Species,,,,,,,,"W. A. Weber",4917,1949-07-02,1949,7,2,183,,"2 July 1949","Phyaria floribunda Rydb. det. G. A. Mulligan, April 1967; Physaria floribunda Rydb. det. W. A. Weber, June 27, 1995. / Physaria osterhoutii Payson, det. W.F. Jennings, 25 Nov. 2003. Originally identified as Physaria osterhoutii Payson.","Shale hillside.",,,,,,,,,Frt,,,,,,,,,,,"United States",Colorado,Grand,,"Shale hillside 5 mi. e. of Kremmling.",,40.05895,-106.29452,WGS84,3000,,"Ryan Allen","COLO IMLS 2015; Biogeomancer Guide to Best Practices in Georeferencing","National Geographic TOPO!",,"I placed the point 5 miles east of the GNIS point for Kremmling and increased the uncertainty to cover the hillsides on either side of the valley. RA; Georeferenced 15 February 2016",,,,,,,,,"Access DB","2015-07-29 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,,,381afcd1-cb5e-4379-a539-159b796f9db3,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848738
13848739,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,7ae97b20-f6a5-49c1-84f7-853819ade371,00202333,7107,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Physaria",Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",18561,Rydb.,Physaria,,floribunda,,,Species,,,,,,,,"Wm. A. Weber",3743,1948-05-20,1948,5,20,141,,"20 May 1948","Physaria floribunda, det. G. A. Mulligan, 1967. / Physaria floribunda Rydb., det. W. A. Weber, June 27, 1995.","Clay knolls.",,,,,,,,,"Flr & Frt",,,,,,,,,,,"United States",Colorado,Garfield,,"Clay knolls along Gov't. Creek, 5 mi. n. of Rifle.",,39.6055368,-107.803777,WGS84,5000,,"Ryan Allen",Mapstedi,"National Geographic TOPO!",,"I plotted the UTM 5 miles north of Rifle along Government Creek. RA",,,,,,,,,"Access DB","2020-10-29 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,,,aebf98d0-ab8e-4fcd-8ca4-e1210ad7b0b8,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848739
13848740,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,026d6cd8-4e55-464b-b15c-4a38847398e8,00202341,28947,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Physaria",Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",18561,Rydb.,Physaria,,floribunda,,,Species,,,,,,,,"William A. Weber",3331,1947-05-17,1947,5,17,137,,"17 May 1947","Physaria floribunda, det. G. A. Mulligan, 1967. / Physaria floribunda Rydb., det. W. A. Weber, June 27, 1995. Originally identified as Physaria osterhoutii Payson.","West-facing slope, clay soil, pinon-juniper.",,,,,,,,,"Flr & Frt",,,,,,,,,,,"United States",Colorado,Garfield,,"5 mi. n. of Rifle along Government Creek.",,39.6055368,-107.803777,WGS84,5000,,"Ryan Allen",Mapstedi,"National Geographic TOPO!",,"I plotted the UTM 5 miles north of Rifle along Government Creek. RA",1768,,,,,"5800 ft, 1768 m",,,"Access DB","2020-10-29 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,,,b6f56444-2a84-4ad7-87a0-4f303b52b567,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848740
13848741,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,6fe2b2da-b1b0-42f3-a4c2-40771b450ab5,00202358,7105,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Physaria",Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",18561,Rydb.,Physaria,,floribunda,,,Species,,,,,,,,"Wm. A. Weber",3734,1948-05-20,1948,5,20,141,,"20 May 1948","Physaria floribunda, det. G. A. Mulligan, 1967. / Physaria floribunda Rydb., det. W. A. Weber, June 27, 1995.","Sandy clay knoll.",,,,,,,,,"Flr & Frt",,,,,,,,,,,"United States",Colorado,Garfield,,"Knoll along Colorado River between Grand Valley and DeBeque.",,39.38496,-108.1241643,WGS84,10000,,"Ryan Allen",Mapstedi,"National Geographic TOPO!",,"I plotted the UTM along the Colorado River at the aerial midpoint between De Beque and Parachute (Grand Valley). RA",,,,,,,,,"Access DB","2020-10-29 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,,,c7c27d62-93c0-41bd-bbaa-efecf437f64c,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848741
13848745,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,46c4c0a6-4edc-4441-9822-6542d45b3afb,00202390,440801,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Physaria",Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",18561,Rydb.,Physaria,,floribunda,,,Species,,,,,,,,"John Anderson",87-37,1987-05-05,1987,5,5,125,,"05 May 1987","Physaria floribunda Rydb., det. W. A. Weber, June 27, 1995.",,,,,,,,,,Flr,,,,,,,,,,,"United States",Colorado,Eagle,,"N of Dotsero, near cinder cone mines at Dotsero Crater.",,39.6549865,-107.0357723,WGS84,1000,"T4S R86W SW¼ of SEC33","Leslie Johnson",Mapstedi,"National Geographic Topo!",,"In T4S, R86W, S33 SW 1/4 there appears to be two mines connected by a two track road 0.7 miles apart. The UTM is plotted at the midpoint 0.35 miles and CV=4 includes both mines. The UTM used is 0.48 miles S of the gnis UTM for Dotsero Crater and 1.36 mi",2073,,,,,"6800 ft, 2073 m",,,"Access DB","2020-01-29 14:09:31",http://creativecommons.org/licenses/by-nc/3.0/,,,0a11e560-2f1d-42ad-a276-0f546fc52e5f,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848745
13848746,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,e134092a-d948-40a2-b308-4c13d91ad2a4,00202408,443943,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Physaria",Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",18561,Rydb.,Physaria,,floribunda,,,Species,,,,,,,,"John L. Anderson",89-130a,1989-07-12,1989,7,12,193,,"12 July 1989","Physaria floribunda Rydb., det. W. A. Weber, June 27, 1995.","On tufaceous outcrops within montane grassland.",,,,,,,,,"Flr & Frt",,,,,,,,,,,"United States",Colorado,Saguache,,"4.2 mi W of (North) Cochetopa Pass on Hwy. 114.",,38.2287286,-106.6339706,WGS84,1000,"T46N R3E SEC22","Ryan Allen",Mapstedi,,,"I plotted the UTM above HWY 114 4.2 miles north from North Pass in section 22 at 9450 ft. RA",2880,,,,,"9450 ft, 2880 m",,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,8a94f01f-841a-40e8-8c17-62aeee037a21,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848746
13849360,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,72fbf90e-724c-4f77-90cb-258d4903673c,00250274,496791,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Physaria",Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",18561,Rydb.,Physaria,,floribunda,,,Species,,,,,,,,"C. William T. Penland",1809,1942-05-31,1942,5,31,151,,"31 May 1942","Physaria floribunda Rydb., det. R.C. Rollins, 1949. / Physaria floribunda, det. W.A. Weber, 1998. Original ID as Physaria vitulifera Rydb.","Cedar-Pinon slope.",,,,,,,,,"Flr & Frt",,,,,,,,,,,"United States",Colorado,Montrose,,"Near entrance to Black Canyon National Monument.",,38.58115,-107.71518,WGS84,15000,,"Mat Sharples","SoRo; Biogeomancer Guide to Best Practices in Georeferencing in Georeferencing",GEOLocate,,"As I could not identify whether the collection was made on the north or south side of the monument, I arbitrarily placed the point on the South Rim of the Black Canyon near Chasm View. Uncertainty encompasses the entire national park. MS 4/16/22.",2347,,,,,"7700 ft, 2347 m",,,"Access DB","2022-05-03 14:58:44",http://creativecommons.org/licenses/by-nc/3.0/,,,c5e3455b-2e68-4e98-baeb-e2c1ea7af79f,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13849360
13849364,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,58d6be3e-4f9f-4c4d-b790-0024034eeb6d,00255034,470091,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Physaria",Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",18561,Rydb.,Physaria,,floribunda,,,Species,,,,,,,,"R.L. Powell",1998-05,1998-05-05,1998,5,5,125,,"05 May 1998","Gibson Gulch Quad. Height 10-16 cm. Fresh petals: light yellow, 5Y10/12.","On gravel south-facing bank with pinyon, juniper and sagebrush. Soil: dry colluvial sandy cryoboroll.",,,,,,,,,Flr,,,,,,,,,,,"United States",Colorado,Garfield,,"Divide Creek Basin; Clear Creak Gulch; by FR 801, west of cattle guard.",,39.4044435,-107.5874316,WGS84,100,"13277263E 4364648N;","Allison Smith",Mapstedi,"National Geographic TOPO!",,"I put the point at the UTM given just off of FR 801at 7323ft. AAS",2194,,,,,"7200 ft, 2194 m",,,"Access DB","2020-10-29 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,,,11aef4a5-4a61-45d8-aaba-64707371044c,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13849364
13849440,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,06f418d6-da54-43bc-ae3c-4f2b12cc6fa1,00376012,474094,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Physaria",Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",18561,Rydb.,Physaria,,floribunda,,,Species,,,,,,,,"S.L. O'Kane, Jr.",3751,1996-05-21,1996,5,21,142,,"21 May 1996","Petals yellow.","Base of decomposing slopes of the Creede Formation. With Oryzopsis, Artemisia and Hymenopappus.",,,,,,,,,Flr,,,,,,,,,,,"United States",Colorado,Mineral,,"East of Creede and north of Rio Grande River.",,37.8280528,-106.89004,WGS84,100,"37°49'41""N, 106°53'22""W;","Leslie Johnson",Mapstedi,,,"For the elevation 2652 Meters = 8701.21200 Feet. Used the given Lat and Long coordinates because the degrees, minutes and seconds are included. It is at 8914ft in T41N, R1E, S5. It is 2.47 miles ESE of the gnis UTM for Creede and 0.46 miles N of the Ri",2652,,,,,"2652 m",,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,8e665188-54d5-4780-b18c-b81a8f9c5ee5,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13849440
13849452,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,e68d813e-97aa-4c38-b724-34ca76ad7bd5,00466276,507880,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Physaria",Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria bellii",44662,G.A.Mulligan,Physaria,,bellii,,,Species,,,,,,,,"Christina Arapkiles",sn,1979-07-10,1979,7,10,191,,"10 July 1979",,"Shale hill, along highway.",,,,,,,,,Frt,,,,,,,,,,,"United States",Colorado,Boulder,,"1/2 mile South Beechcraft on foothills.",,,,,,,,,,,,,,,,,,,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,da7dae5b-2a58-4c5e-a3f6-29afff8a9f48,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13849452
13849453,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,9db8fa3a-7791-4a42-83ad-993ad0d6632a,00466284,475574,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Physaria",Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",18561,Rydb.,Physaria,,floribunda,,,Species,,,,,,,,"Tim Hogan",3694,2000-06-21,2000,6,21,173,,"21 June 2000",,"Dry, S facing slope in aspen forest w/ Heterotheca villosa.",,,,,,"herbariumSpecimenDuplicate: https://swbiodiversity.org/seinet/collections/individual/index.php?guid=1429093a-c967-4bca-8a2c-b948b72be584",,,"Flr & Frt",,,,,,,,,,,"United States",Colorado,Saguache,,"Rio Grande National Forest, Sangre de Cristo Range, Wild Cherry drainage.",,,,,,"T45N R11E SEC33",,,,,,2743,,,,,"9000 ft",,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,d44033ea-1c9c-40d7-8c3c-25f883e498e1,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13849453
13849454,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,a7e5ee43-da39-4317-90bc-e89af5ca2a03,00466292,507879,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Physaria",Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria bellii",44662,G.A.Mulligan,Physaria,,bellii,,,Species,,,,,,,,"Peggy Finucawe",sn,1979-06-22,1979,6,22,173,,"22 June 1979?",,"Shale area.",,,,,,,,,Frt,,,,,,,,,,,"United States",Colorado,Boulder,,"Foothills Highway, 6 mi. N Boulder.",,40.100391,-105.281762,WGS84,5000,,"Ryan Allen",Mapstedi,"National Geographic TOPO!",,"I plotted the UTM 6 miles north of Boulder along the Foothills Highway from HWY 119. RA",,,,,,,,,"Access DB","2020-10-29 15:10:48",http://creativecommons.org/licenses/by-nc/3.0/,,,a7f75039-2ecc-4c4f-8673-b6f4271e44bc,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13849454
13849491,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,ffc80e74-374c-4366-a1c8-f771fb2e5fa3,00517433,498933,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Physaria",Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",18561,Rydb.,Physaria,,floribunda,,,Species,,,,,,,,"Kevin J. Taylor",527,1997-05-26,1997,5,26,146,,"26 May 1997",,"Juniper and aspen shrubland (Atriplex).",,,,,,,,,"Flr & Frt",,,,,,,,,,,"United States",Colorado,Delta,,"Northern Gunnison Basin: ca 3 air mi NNE of Crawford.",,38.7451359,-107.5910564,WGS84,1000,"T15S R91W SEC17","Leslie Johnson",Mapstedi,"National Geographic TOPO!",,"UTM used is 3miles NNE of gnis UTM for Crawford and in T15S, R91W, S17 SW 1/4. Same information used as specimen 54043. LJ",1905,,,,,"6250 ft",,,"Access DB","2022-10-31 13:14:01",http://creativecommons.org/licenses/by-nc/3.0/,,,46d86189-62d0-4126-8e24-3fb084f9b821,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13849491
13849496,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,c789cb3d-5dfd-4b9e-9169-a47cd1cd1920,00528307,499431,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Physaria",Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",18561,Rydb.,Physaria,,floribunda,,,Species,,,,,,,,"Kevin J. Taylor",5934,1998-06-07,1998,6,7,158,,"07 June 1998","Original ID: Physaria floribunda var. floribunda.","Southeast-facing drainage; Quercus, juniper, Symphoricarpos, Prunus, and Douglas-fir.",,,,,,,,,"Flr & Frt",,,,,,,,,,,"United States",Colorado,Gunnison,,"Northern Gunnison Basin: adjacent to southern edge of Paonia Reservoir.",,38.944186,-107.3527115,WGS84,500,"T13S R89W SEC5 SE¼","Amanda Cook",Mapstedi,,,"I plotted point in given TRS at given elevation. Low CV because section quarter was given. Point is on a SE facing slope. AC",2027,,,,,"6650 ft",,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,73aac543-3201-4977-9815-85d1293550bd,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13849496
