id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
13035774,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,684471,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",Rydb.,Physaria,floribunda,,,,,,,,,,"Ronald L. Hartman, James P. Vanderhorst",24506,1990-05-23,1990,5,23,143,,,,"East exposure and ridge top, red shale and white sandstone, old burn with Juniperus osteosperma and Quercus gambelii grading above on sandstone Juniperus osteosperma-Amelanchier-Ephedra; shale with juniper and oak.",,,,,,,,,,,,,,U.S.A.,Colorado,Garfield,,"Flat Tops/White River Plateau: Main Elk Creek, ca 4 air mi NW of New Castle.",,39.615,-107.588,,,"39.615° N, 107.588° W; T5S R91W S15",,,,,,1768,2043,,,,"5800-6700 ft.",,English,,"2009-03-19 16:06:40",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:8e3df21b-1e14-4f7c-9f38-107fec8a5535,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13035774
13036351,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,684470,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",Rydb.,Physaria,floribunda,,,,,,,,,,"Ronald L. Hartman",25843,1990-06-24,1990,6,24,175,,,,"Oak-juniper scrub community below; spruce, spruce-Douglas fir communities in canyon bottoms and sides above.",,,,,,,,,,,,,,U.S.A.,Colorado,Garfield,,"Flat Tops/White River Plateau: Main Elk Creek from trailhead to just beyond confluence with Deep Creek, ca 15 air mi NE of Rifle.",,39.7023,-107.588,,,"39.7023° N, 107.588° W; T4S R91W S15; also S22, S23; also S26",,,,,,1707,1951,,,,"5600-6400 ft.",,English,,"2009-03-19 16:06:40",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:9ea2044f-de0d-445e-aa7f-4ab3f2e4c093,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13036351
13054031,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. floribunda",Rydb.,Physaria,floribunda,var.,floribunda,,,,,,,,"Lori E. Brummer",7571,2012-05-15,2012,5,15,136,,,,"Pinyon/juniper woodland.",,,,,,"flowering and fruiting",,,,,,,,U.S.A.,Colorado,Delta,,"Grand Mesa National Forest: Alkali Basin and surrounding hillsides off of Alkali Basin Road, ca 9 air mi NNW of Delta.",,38.8756,-108.1424,"NAD 83",,"38.8756° N, 108.1424° W to 38.8684° N, 108.1466° W; NAD 83, , GPS reading; T13S R96W S32 SE1/4; also T14S R96W S5 NE1/4",,,"GPS reading",,,2457,2561,,,,"8060-8400 ft.",,English,,"2016-11-22 23:30:06",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:cc7b04e3-d58f-44c5-8409-a2b63a5b622a,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13054031
13054558,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. floribunda",Rydb.,Physaria,floribunda,var.,floribunda,,,,,,,,"Lori E. Brummer",8104,2012-05-29,2012,5,29,150,,,,"Sparse pinyon/juniper with barren clay slope.",,,,,,"flowering and fruiting",,,,,,,,U.S.A.,Colorado,Mesa,,"Grand Mesa National Forest: Horsethief Mountain, southwest slopes near Shire Gulch, off of V or Sunnyside Road, ca 27 air mi NE of Grand Junction.",,39.25824,-108.13963,"NAD 83",,"39.25824° N, 108.13963° W to 39.26661° N, 108.13637° W; NAD 83, , GPS reading; T9S R96W S19 E1/2; also S20 NW1/4",,,"GPS reading",,,1841,1951,,,,"6040-6400 ft.",,English,,"2016-11-22 23:30:06",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:5b67d735-92ad-4616-9cc1-c5b760e0b2cb,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13054558
13054926,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. floribunda",Rydb.,Physaria,floribunda,var.,floribunda,,,,,,,,"Lori E. Brummer",8471,2012-06-05,2012,6,5,157,,,,"In pinyon/juniper.",,,,,,"flowering and fruiting",,,,,,,,U.S.A.,Colorado,Delta,,"Oak Mesa: south slopes off BLM road from northeast end of Coal Road, at Jay Creek crossing, ca 6.5 air mi NNE of Hotchkiss.",,38.88669,-107.70442,"NAD 83",,"38.88669° N, 107.70442° W to 38.88727° N, 107.7018° W; NAD 83, , GPS reading; T13S R92W S32 NW1/4; also S29 SW1/4",,,"GPS reading",,,2226,2293,,,,"7300-7520 ft.",,English,,"2016-11-22 23:30:06",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:9f3f1b30-e7a1-4c39-851e-f049917a697c,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13054926
13055006,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. floribunda",Rydb.,Physaria,floribunda,var.,floribunda,,,,,,,,"Lori E. Brummer",8551,2012-06-07,2012,6,7,159,,,,"Exposed west-facing hillside in mixed mountain shrub community.",,,,,,"flowering and fruiting",,,,,,,,U.S.A.,Colorado,Delta,,"West Elk Mountains: Gunnison National Forest: Mount Lamborn: south slope along Bell Creek, Forest Trail 894, ca 6 air mi SE of Paonia.",,38.7881,-107.543,"NAD 83",,"38.7881° N, 107.543° W to 38.7963° N, 107.5622° W; NAD 83, , GPS reading; T14S R91W S34 NE1/4; also S33",,,"GPS reading",,,2256,2652,,,,"7400-8700 ft.",,English,,"2016-11-22 23:30:06",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:501823a1-1e46-4e81-b9d3-b64ecbe6f659,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13055006
13074993,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. floribunda",Rydb.,Physaria,floribunda,var.,floribunda,,,,,,,,"Lori E. Brummer",595,2010-06-26,2010,6,26,177,,,,"Pinyon/juniper forest on south-facing slope of clay soils with basalt boulders.",,,,,,fruiting,,,,,,,,U.S.A.,Colorado,Delta,,"Dry Gulch, NNE of Petrie Mesa, ca 6 road mi from Devils Thumb Golf Club, ca 9 1/4 air mi NNW of Delta.",,38.8648,-108.1169,"NAD 83",,"38.8648° N, 108.1169° W to 38.866° N, 108.1182° W to 38.866° N, 108.1129° W; NAD 83, , GPS reading; T14S R95W S3 W1/2",,,"GPS reading",,,2262,2329,,,,"7420-7640 ft.",,English,,"2016-11-22 23:30:04",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:f63df57d-3ffc-4510-b1b7-49fabd20fb9f,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13074993
13075111,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. floribunda",Rydb.,Physaria,floribunda,var.,floribunda,,,,,,,,"Lori E. Brummer",712,2010-06-28,2010,6,28,179,,,,"Pinyon/juniper woodland on steep, rocky, south-facing slopes.",,,,,,fruiting,,,,,,,,U.S.A.,Colorado,Ouray,,"BLM land adjacent to Billy Creek State Wildlife Area, ca 2.5 road mi E of U.S. Hwy 550 on County Road 2 and 2A, then on jeep road just outside Division of Wildlife boundary, ca 15 air mi SSE of Montrose.",,38.2955,-107.7218,"NAD 83",,"38.2955° N, 107.7218° W to 38.3019° N, 107.7288° W; NAD 83, , GPS reading; T46N R7W S2 E1/2",,,"GPS reading",,,2134,2402,,,,"7000-7880 ft.",,English,,"2016-11-22 23:30:04",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:ad167b4d-e54a-4ba4-ae65-2534a742c97d,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13075111
13077480,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. floribunda",Rydb.,Physaria,floribunda,var.,floribunda,,,,,,,,"Lori E. Brummer",2921,2011-05-21,2011,5,21,141,,,,"Pinyon/juniper woodland.",,,,,,"flowering and fruiting",,,,,,,,U.S.A.,Colorado,Mesa,,"Grand Mesa: Kannah Creek, Spring Camp Trail, ca 18.5 air mi SE of Grand Junction.",,38.961,-108.2307,"NAD 83",,"38.961° N, 108.2307° W to 38.9514° N, 108.217° W; NAD 83, , GPS reading; T12S R97W S34 SW1/4; also T13S R97W S3 N1/2",,,"GPS reading",,,1854,2195,,,,"6080-7200 ft.",,English,,"2016-11-22 23:30:05",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:a4f75e3e-4d70-4d35-81a2-c4cbe8e2ebf2,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13077480
13077676,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. floribunda",Rydb.,Physaria,floribunda,var.,floribunda,,,,,,,,"Lori E. Brummer",3117,2011-05-27,2011,5,27,147,,,,"Gulch and surrounding hills with scattered pinyon/juniper.",,,,,,"flowering and fruiting",,,,,,,,U.S.A.,Colorado,Mesa,,"Atwell Gulch area off of V Road, ca 6 road mi WNW of Colo Hwy 330, ca 27 air mi NE of Grand Junction.",,39.251,-108.1003,"NAD 83",,"39.251° N, 108.1003° W to 39.2449° N, 108.1042° W; NAD 83, , GPS reading; T9S R96W S28 NE1/4; also NW1/4 S27",,,"GPS reading",,,1829,1878,,,,"6000-6160 ft.",,English,,"2016-11-22 23:30:05",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:d9b5c188-8ff8-4aa8-b594-4a701076f640,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13077676
13077799,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. floribunda",Rydb.,Physaria,floribunda,var.,floribunda,,,,,,,,"Lori E. Brummer",3240,2011-05-27,2011,5,27,147,,,,"Scattered juniper and desert grassland on clay hills with sandstone outcrops.",,,,,,"flowering and fruiting",,,,,,,,U.S.A.,Colorado,Mesa,,"Plateau Valley: lower north slopes of Indian Peak, ca 25 air mi NE of Grand Junction.",,39.2072,-108.1284,"NAD 83",,"39.2072° N, 108.1284° W to 39.2003° N, 108.1398° W; NAD 83, , GPS reading; T10S R96W S8 N1/2",,,"GPS reading",,,1598,1720,,,,"5240-5640 ft.",,English,,"2016-11-22 23:30:05",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:6d84fc86-21fc-4e61-b18c-3b79673b8faf,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13077799
13077895,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. floribunda",Rydb.,Physaria,floribunda,var.,floribunda,,,,,,,,"Lori E. Brummer",3336,2011-05-29,2011,5,29,149,,,,"Pinyon/juniper on shale slopes with sandstone outcrops.",,,,,,"flowering and fruiting",,,,,,,,U.S.A.,Colorado,Ouray,,"Uncompahgre Plateau: Log Hill Mesa; east slope of McKenzie Butte, ca 16 air mi SSE of Montrose.",,38.2715,-107.7672,"NAD 83",,"38.2715° N, 107.7672° W to 38.2861° N, 107.7653° W; NAD 83, , GPS reading; T47N R8W S32 E1/2; also T46N R8W S5 NW1/4",,,"GPS reading",,,1982,2061,,,,"6500-6760 ft.",,English,,"2016-11-22 23:30:05",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:1a4d1c63-9045-4b81-bfd3-1b14012f4837,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13077895
13078193,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. floribunda",Rydb.,Physaria,floribunda,var.,floribunda,,,,,,,,"Lori E. Brummer",3634,2011-06-08,2011,6,8,159,,,,"Pinyon/juniper woodland on basalt covered mesa.",,,,,,fruiting,,,,,,,,U.S.A.,Colorado,Delta,,"Oak Mesa: lower slopes above Leroux Creek, ca 18-19.5 air mi NE of Delta.",,38.8903,-107.7654,"NAD 83",,"38.8903° N, 107.7654° W to 38.8777° N, 107.7819° W; NAD 83, , GPS reading; T13S R93W S33 E1/4; also N1/2 S34 and South1/4 S27",,,"GPS reading",,,2009,2305,,,,"6588-7560 ft.",,English,,"2016-11-22 23:30:05",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:fd346cfe-dd73-43cd-b03d-ead2d12fd7bb,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13078193
13078453,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. osterhoutii","(Payson) Rollins",Physaria,floribunda,var.,osterhoutii,,,,,,,,"Lori E. Brummer",3894,2011-06-13,2011,6,13,164,,,,"Mountain shrub community with scattered pinyon/juniper.",,,,,,"flowering and fruiting",,,,,,,,U.S.A.,Colorado,Montrose,,"Uncompahgre Basin: Cerro Summit area: hillside and ridges above Hairpin Creek, ca 11 mi E of Montrose.",,38.4577,-107.6768,"NAD 83",,"38.4577° N, 107.6768° W; NAD 83, , GPS reading; T48N R7W S5 W1/2; also NE1/4 S6",,,"GPS reading",,,2195,2405,,,,"7200-7890 ft.",,English,,"2016-11-22 23:30:05",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:5c56ad1f-c27a-4a3c-aef1-71d76157956c,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13078453
13078481,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. osterhoutii","(Payson) Rollins",Physaria,floribunda,var.,osterhoutii,,,,,,,,"Lori E. Brummer",3922,2011-06-13,2011,6,13,164,,,,"Clay hillside in sagebrush and pinyon/juniper.",,,,,,"flowering and fruiting",,,,,,,,U.S.A.,Colorado,Montrose,,"Gunnison Basin: BLM Lands W of the town of Cimarron and N of U.S. Hwy 50, ca 15 air mi SSE of Montrose.",,38.4468,-107.5678,"NAD 83",,"38.4468° N, 107.5678° W to 38.4452° N, 107.5859° W; NAD 83, , GPS reading; T48N R6W S6 W1/2; also T48N R7W S1 E1/2",,,"GPS reading",,,2207,2317,,,,"7240-7600 ft.",,English,,"2016-11-22 23:30:05",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:30baa919-6023-414e-b855-eaf93c576de7,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13078481
13078655,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. osterhoutii","(Payson) Rollins",Physaria,floribunda,var.,osterhoutii,,,,,,,,"Lori E. Brummer",4097,2011-06-17,2011,6,17,168,,,,"Dense oak brush/mountain shrub with aspen.",,,,,,"flowering and fruiting",,,,,,,,U.S.A.,Colorado,Mesa,,"Grand Mesa: Big Creek near Old Man Mountain, along County Road 121, just above and below the forest boundary, ca 36 air mi ENE of Grand Junction.",,39.1477,-107.9348,"NAD 83",,"39.1477° N, 107.9348° W to 39.1404° N, 107.922° W; NAD 83, , GPS reading; T10S R94W S31",,,"GPS reading",,,2500,2591,,,,"8200-8500 ft.",,English,,"2016-11-22 23:30:05",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:69a48714-6df0-4480-b646-83c5e6a0f61e,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13078655
13081734,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. floribunda",Rydb.,Physaria,floribunda,var.,floribunda,,,,,,,,"Lori E. Brummer, Jennifer R. Ackerfield",12201a,2013-05-17,2013,5,17,137,,,,"Sandstone canyon in sparse pinyon/juniper hills.",,,,,,"flowering and fruiting",,,,,,,,U.S.A.,Colorado,Mesa,,"Plateau Valley: Big Wash, ca 3/4 trail mi SE of confluence with Plateau Creek, ca 17.5 air mi NE of Grand Junction.",,39.17547,-108.2635,"NAD 83",,"39.17547° N, 108.2635° W to 39.18082° N, 108.2738° W; NAD 83, , GPS reading; T10S R97W S19 NW1/4; also SE1/4 S13",,,"GPS reading",,,1483,1556,,,,"4865-5105 ft.",,English,,"2016-11-15 23:30:03",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:2eb51fe2-7988-48cb-81dc-f575b34b45af,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13081734
6034716,SJNM,,,c8f35b21-bd08-49a4-97a8-4328d4a0e1d9,PreservedSpecimen,9a038314-a610-11e3-a341-00ff10703b0e,51396,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",Rydb.,Physaria,floribunda,,,,,,,,,,"O'Kane, Jr., Steve L.",3751,1996-05-21,1996,5,21,142,,5/21/1996,,,,,,,,,,,,,,,"Herbarium specimen","United States",Colorado,Mineral,,"East of Creede and north of Rio Grande River",,37.8280556,-106.8894444,,,,,,,,,,,,,,,,,,"2017-09-09 17:29:15",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:40c81329-b1a6-4504-b6a0-de7fa05b9a75,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=6034716
6036637,SJNM,,,c8f35b21-bd08-49a4-97a8-4328d4a0e1d9,PreservedSpecimen,9a035051-a610-11e3-a341-00ff10703b0e,51364,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",Rydb.,Physaria,floribunda,,,,,,,,,,oand,3719,1996-05-18,1996,5,18,139,,5/18/1996,,,,,,,,,,,,,,,"Herbarium specimen","United States",Colorado,Ouray,,"Along Highway 62 just west of Ridgeway",,38.1544444,-107.7680556,,,,,,,,,,,,,,,,,,"2017-09-09 17:29:15",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:acf29218-edd3-4a3a-9d48-e2315d02e106,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=6036637
6046829,SJNM,,,c8f35b21-bd08-49a4-97a8-4328d4a0e1d9,PreservedSpecimen,9a036a1b-a610-11e3-a341-00ff10703b0e,51381,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",Rydb.,Physaria,floribunda,,,,,,,,,,oand,3736,1996-05-19,1996,5,19,140,,5/19/1996,,,,,,,,,,,,,,,"Herbarium specimen","United States",Colorado,Mineral,,"Along Highway 149 ca. 12 miles west of Creede",,37.7241667,-107.0477778,,,,,,,,,,,,,,,,,,"2017-09-09 17:29:15",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:f9641909-e856-42ee-b91c-f2c579f31c8e,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=6046829
6066687,SJNM,,,c8f35b21-bd08-49a4-97a8-4328d4a0e1d9,PreservedSpecimen,9a036853-a610-11e3-a341-00ff10703b0e,51380,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",Rydb.,Physaria,floribunda,,,,,,,,,,oand,3735,1996-05-19,1996,5,19,140,,5/19/1996,,,,,,,,,,,,,,,"Herbarium specimen","United States",Colorado,Hinsdale,,"North edge of Lake City, roadcut",,38.0380556,-107.3069444,,,,,,,,,,,,,,,,,,"2017-09-09 17:29:15",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:27e0b9fd-ba6b-46ac-8ada-a15ac4e43998,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=6066687
6091509,SJNM,,,c8f35b21-bd08-49a4-97a8-4328d4a0e1d9,PreservedSpecimen,9a03911f-a610-11e3-a341-00ff10703b0e,51406,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",Rydb.,Physaria,floribunda,,,,,,,,,,"O'Kane, Jr., Steve L.",3761,1996-05-28,1996,5,28,149,,5/28/1996,,,,,,,,,,,,,,,"Herbarium specimen","United States",Colorado,Routt,,"Along Highway 131 between Toponas and State Bridge",,39.9427778,-106.7544444,,,,,,,,,,,,,,,,,,"2017-09-09 17:29:15",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:30d73258-cc62-466a-aee9-9c999b2117e4,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=6091509
6091557,SJNM,,,c8f35b21-bd08-49a4-97a8-4328d4a0e1d9,PreservedSpecimen,98ffabbe-a610-11e3-a341-00ff10703b0e,28982,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",Rydb.,Physaria,floribunda,,,,,,,,,,"Porter & Heil",5793,1989-06-10,1989,6,10,161,,6/10/1989,,,,,,,,,,,,,,,"Unspecified - 1","United States",Colorado,Garfield,,N/A,,,,,,,,,,,,,,,,,,,,,"2017-09-09 17:29:15",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:d8de243d-0b4a-49f3-b591-a69ebb665006,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=6091557
7105603,BRY,V,BRY,6c244ca0-69a1-46f9-b16d-5303db8fd0f1,PreservedSpecimen,BRY:V:0112635,BRYV0112635,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",Rydb.,Physaria,floribunda,,,,,,,,,,"Stanley L. Welsh",23381,1985-05-11,1985,5,11,131,,1985-5-11,,"Sagebrush-juniper comm.",,,,,,,,,,,,,,U.S.A.,Colorado,Mesa,,"Ca 3 mi NE of jce of Plateau Creek and the Colorado River.",,,,,,"T10S R97W S5 .",,,,,,1707,,,,,"~ 5600 ft.",,English,,"2017-11-30 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,"Brigham Young University",,urn:uuid:d1afe691-2d85-416e-a681-317d748da318,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7105603
7105605,BRY,V,BRY,6c244ca0-69a1-46f9-b16d-5303db8fd0f1,PreservedSpecimen,BRY:V:0112636,BRYV0112636,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",Rydb.,Physaria,floribunda,,,,,,,,,,"Stanley L. Welsh",22810,1984-05-16,1984,5,16,137,,1984-5-16,,"Mixed shrub and salt desert shrub community.",,,,,,,,,,,,,,U.S.A.,Colorado,Mesa,,"Ca. 6 mi due S of De Beque, Wasatch Formation.",,,,,,"T9S R97W S26 .",,,,,,1634,,,,,"5360 ft.",,English,,"2017-11-30 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,"Brigham Young University",,urn:uuid:ca3fe3c3-16ca-4623-b4c4-b4d329f788cf,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7105605
3027930,RMBL,,,dcc3c0d4-53b3-4be4-9de7-a6c1d63736c5,PreservedSpecimen,c1c17bc8-f0eb-40e0-a05e-b2cc6d301d4a,RMBL0001209,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",Rydb.,Physaria,floribunda,,,,,,,,,,"Taylor, Kevin J.; Seagrist, Randy",19,1995-06-17,1995,6,17,168,,,"Label: Plants of Gunnison Co.; terrestrial, hrebaceous, growing in a clump, green stems with red tint, light green leaves, yellow sepals, yellow petals, yellow stamens.","Open sagebrush, rolling topography, hill crest and small downslope drainage",,,,,,,,,,,,,,"United States",Colorado,Gunnison,,"Almont Triangle Wildlife Area, 11 mi N and 5 mi E Gunnison",,38.71667,-106.85,,,"S30 T15S R84W; lat: 38.43N; long: 106.51W",,,,,,2715,,,,,8900ft.,,,"Aldridge, George","2017-10-09 13:03:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:c1c17bc8-f0eb-40e0-a05e-b2cc6d301d4a,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3027930
3027931,RMBL,,,dcc3c0d4-53b3-4be4-9de7-a6c1d63736c5,PreservedSpecimen,aefe5108-686a-4b48-bf88-bec0b7d0872e,RMBL0001210,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",Rydb.,Physaria,floribunda,,,,,,,,,,"Largent, George",95,1950-07-17,1950,7,17,198,,,"Label: Herb U of Tulsa.","Alpine tundra",,,,,,,,,,,,,,"United States",Colorado,Gunnison,,"Gothic Natural Area",,,,,,,,,,,,,,,,,,,,"Aldridge, George","2017-10-09 13:03:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:aefe5108-686a-4b48-bf88-bec0b7d0872e,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3027931
3027932,RMBL,,,dcc3c0d4-53b3-4be4-9de7-a6c1d63736c5,PreservedSpecimen,b8acadc3-f5a0-4642-ac77-6669f6036def,RMBL0001208,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",Rydb.,Physaria,floribunda,,,,,,,,,,"Barclay, Harriet G.",55-C-125,1955-07-05,1955,7,5,186,,,"Label: Herb U of Tulsa.","Steep W facing slope along edge of river",,,,,,,,,,,,,,"United States",Colorado,Gunnison,,"Lake Fork of Gunnison River",,,,,,,,,,,,,,,,,,,,"Aldridge, George","2017-10-09 13:03:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:b8acadc3-f5a0-4642-ac77-6669f6036def,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3027932
