id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
13077676,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. floribunda",95387,Rydb.,Physaria,floribunda,var.,floribunda,,,,,,,,"Lori E. Brummer",3117,2011-05-27,2011,5,27,147,,2011-5-27,,"Gulch and surrounding hills with scattered pinyon/juniper.",,,,,,"flowering and fruiting",,,,,,U.S.A.,Colorado,Mesa,,"Atwell Gulch area off of V Road, ca 6 road mi WNW of Colo Hwy 330, ca 27 air mi NE of Grand Junction.",,39.251,-108.1003,"NAD 83",,"39.251° N, 108.1003° W to 39.2449° N, 108.1042° W; NAD 83, , GPS reading; T9S R96W S28 NE1/4; also NW1/4 S27",,,"GPS reading",,,1829,1878,,,,"6000-6160 ft.",,English,,"2016-11-22 23:30:05",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:d9b5c188-8ff8-4aa8-b594-4a701076f640,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13077676
13077799,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. floribunda",95387,Rydb.,Physaria,floribunda,var.,floribunda,,,,,,,,"Lori E. Brummer",3240,2011-05-27,2011,5,27,147,,2011-5-27,,"Scattered juniper and desert grassland on clay hills with sandstone outcrops.",,,,,,"flowering and fruiting",,,,,,U.S.A.,Colorado,Mesa,,"Plateau Valley: lower north slopes of Indian Peak, ca 25 air mi NE of Grand Junction.",,39.2072,-108.1284,"NAD 83",,"39.2072° N, 108.1284° W to 39.2003° N, 108.1398° W; NAD 83, , GPS reading; T10S R96W S8 N1/2",,,"GPS reading",,,1598,1720,,,,"5240-5640 ft.",,English,,"2016-11-22 23:30:05",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:6d84fc86-21fc-4e61-b18c-3b79673b8faf,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13077799
13077895,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. floribunda",95387,Rydb.,Physaria,floribunda,var.,floribunda,,,,,,,,"Lori E. Brummer",3336,2011-05-29,2011,5,29,149,,2011-5-29,,"Pinyon/juniper on shale slopes with sandstone outcrops.",,,,,,"flowering and fruiting",,,,,,U.S.A.,Colorado,Ouray,,"Uncompahgre Plateau: Log Hill Mesa; east slope of McKenzie Butte, ca 16 air mi SSE of Montrose.",,38.2715,-107.7672,"NAD 83",,"38.2715° N, 107.7672° W to 38.2861° N, 107.7653° W; NAD 83, , GPS reading; T47N R8W S32 E1/2; also T46N R8W S5 NW1/4",,,"GPS reading",,,1982,2061,,,,"6500-6760 ft.",,English,,"2016-11-22 23:30:05",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:1a4d1c63-9045-4b81-bfd3-1b14012f4837,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13077895
13078193,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. floribunda",95387,Rydb.,Physaria,floribunda,var.,floribunda,,,,,,,,"Lori E. Brummer",3634,2011-06-08,2011,6,8,159,,2011-6-8,,"Pinyon/juniper woodland on basalt covered mesa.",,,,,,fruiting,,,,,,U.S.A.,Colorado,Delta,,"Oak Mesa: lower slopes above Leroux Creek, ca 18-19.5 air mi NE of Delta.",,38.8903,-107.7654,"NAD 83",,"38.8903° N, 107.7654° W to 38.8777° N, 107.7819° W; NAD 83, , GPS reading; T13S R93W S33 E1/4; also N1/2 S34 and South1/4 S27",,,"GPS reading",,,2009,2305,,,,"6588-7560 ft.",,English,,"2016-11-22 23:30:05",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:fd346cfe-dd73-43cd-b03d-ead2d12fd7bb,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13078193
13078453,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. osterhoutii",95388,"(Payson) Rollins",Physaria,floribunda,var.,osterhoutii,,,,,,,,"Lori E. Brummer",3894,2011-06-13,2011,6,13,164,,2011-6-13,,"Mountain shrub community with scattered pinyon/juniper.",,,,,,"flowering and fruiting",,,,,,U.S.A.,Colorado,Montrose,,"Uncompahgre Basin: Cerro Summit area: hillside and ridges above Hairpin Creek, ca 11 mi E of Montrose.",,38.4577,-107.6768,"NAD 83",,"38.4577° N, 107.6768° W; NAD 83, , GPS reading; T48N R7W S5 W1/2; also NE1/4 S6",,,"GPS reading",,,2195,2405,,,,"7200-7890 ft.",,English,,"2016-11-22 23:30:05",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:5c56ad1f-c27a-4a3c-aef1-71d76157956c,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13078453
13078481,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. osterhoutii",95388,"(Payson) Rollins",Physaria,floribunda,var.,osterhoutii,,,,,,,,"Lori E. Brummer",3922,2011-06-13,2011,6,13,164,,2011-6-13,,"Clay hillside in sagebrush and pinyon/juniper.",,,,,,"flowering and fruiting",,,,,,U.S.A.,Colorado,Montrose,,"Gunnison Basin: BLM Lands W of the town of Cimarron and N of U.S. Hwy 50, ca 15 air mi SSE of Montrose.",,38.4468,-107.5678,"NAD 83",,"38.4468° N, 107.5678° W to 38.4452° N, 107.5859° W; NAD 83, , GPS reading; T48N R6W S6 W1/2; also T48N R7W S1 E1/2",,,"GPS reading",,,2207,2317,,,,"7240-7600 ft.",,English,,"2016-11-22 23:30:05",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:30baa919-6023-414e-b855-eaf93c576de7,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13078481
13078655,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. osterhoutii",95388,"(Payson) Rollins",Physaria,floribunda,var.,osterhoutii,,,,,,,,"Lori E. Brummer",4097,2011-06-17,2011,6,17,168,,2011-6-17,,"Dense oak brush/mountain shrub with aspen.",,,,,,"flowering and fruiting",,,,,,U.S.A.,Colorado,Mesa,,"Grand Mesa: Big Creek near Old Man Mountain, along County Road 121, just above and below the forest boundary, ca 36 air mi ENE of Grand Junction.",,39.1477,-107.9348,"NAD 83",,"39.1477° N, 107.9348° W to 39.1404° N, 107.922° W; NAD 83, , GPS reading; T10S R94W S31",,,"GPS reading",,,2500,2591,,,,"8200-8500 ft.",,English,,"2016-11-22 23:30:05",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:69a48714-6df0-4480-b646-83c5e6a0f61e,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13078655
13081734,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. floribunda",95387,Rydb.,Physaria,floribunda,var.,floribunda,,,,,,,,"Lori E. Brummer, Jennifer R. Ackerfield",12201a,2013-05-17,2013,5,17,137,,2013-5-17,,"Sandstone canyon in sparse pinyon/juniper hills.",,,,,,"flowering and fruiting",,,,,,U.S.A.,Colorado,Mesa,,"Plateau Valley: Big Wash, ca 3/4 trail mi SE of confluence with Plateau Creek, ca 17.5 air mi NE of Grand Junction.",,39.17547,-108.2635,"NAD 83",,"39.17547° N, 108.2635° W to 39.18082° N, 108.2738° W; NAD 83, , GPS reading; T10S R97W S19 NW1/4; also SE1/4 S13",,,"GPS reading",,,1483,1556,,,,"4865-5105 ft.",,English,,"2016-11-15 23:30:03",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:2eb51fe2-7988-48cb-81dc-f575b34b45af,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13081734
13680308,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,245b25ab-1589-4228-8569-47faead8df38,KHD00065860,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",18561,Rydb.,Physaria,floribunda,,,"Hank Raizen",2/23/2017,,,,,,"Mary Goshorn; Margo Paces",59,2016-06-23,2016,6,23,175,,6/23/2016,,"Steep hill, thistle, Physaria, cryptantha, mountain mahogany, SSE aspect",,,,,,,,,,,,"United States",Colorado,Garfield,,"9 miles west of DeBeque.",,39.53218218,-107.9498568,NAD83,,"13S 4380000E 246470N",,,"Conversion Tool Steven Dutch, Natural and Applied Sciences, University of Wisconsin Green Bay",,,,,,,,,,,maryshimp,"2019-12-09 13:11:30",http://creativecommons.org/publicdomain/zero/1.0/,"Public Domain","Public Domain",urn:uuid:245b25ab-1589-4228-8569-47faead8df38,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13680308
13731207,IND,,,28be2df2-5062-4277-a5d8-fdd890b9b10b,PreservedSpecimen,84165b86-13f0-4b13-a825-d7a4cd60a3b6,IND-0084241,66134,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda subsp. osterhoutii",163330,"(Payson) O'Kane",Physaria,floribunda,subsp.,osterhoutii,"P. E. Rothrock","February 2016",,,,,,"William A. Weber",4902,1949-07-03,1949,7,3,184,,"July 3, 1949",,"Shale hillside",,,,,,,,,,,,"United States",Colorado,Grand,,"3 miles north of Kremmling",,40.091457,-106.418961,,800,,"rpdavies (2018-11-12 07:33:17)",,"georef batch tool 2018-11-12; GeoLocate","reviewed - high confidence",,,,,,,,,en,tfuentes,"2019-02-20 13:07:44",http://creativecommons.org/licenses/by-nc/3.0/,"The Trustees of Indiana University",,urn:uuid:84165b86-13f0-4b13-a825-d7a4cd60a3b6,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13731207
13848554,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,5a07c60f-b9d9-4a4a-900f-df17c3f6405f,00200451,380696,Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",18561,Rydb.,Physaria,floribunda,,,,,,,,,,"Vlad Siplivinsky",984,1981-05-23,1981,5,23,143,,"23 May 1981","Physaria floribunda Rydberg (pedicels reflexed; frts. w/out lower sinuses; lvs. irregularly toothed), det. W.F. Jennings, 25 Nov. 2003. Original ID: Physaria acutifolia Rydberg.","Pinyon-Juniper wood on sunny slope, rocky place.",,,,,,"Flr & Frt",,,,,,"United States",Colorado,Mesa,,"Grand Mesa National Forest boundary between Land's End Road and N fork Kannah Creek.",,38.9911582,-108.2715121,WGS84,1000,"T12S R97W SEC19","Allison Smith",Mapstedi,,,"I put the point between Land's End Road and N Fork Kannah Creek on a slope at 6500ft. AAS",1981,,,,,"6500 ft, 1981 m",,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:f0c64c05-1225-454e-ba93-acb3a7c90900,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848554
13848579,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,dcfd6f41-095f-4f7b-8828-c53257b2f0e2,00200709,380294,Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",18561,Rydb.,Physaria,floribunda,,,,,,,,,,"Vlad Siplivinsky",1032,1981-05-24,1981,5,24,144,,"24 May 1981","Physaria floribunda Rydberg (pedicels reflexed; frts. w/out lower sinuses; lvs. irregularly toothed), det. W.F. Jennings, 25 Nov. 2003. Original ID: Physaria acutifolia Rydberg.","Oak brush along stream. Loose sandy slope.",,,,,,"Flr & Frt",,,,,,"United States",Colorado,Mesa,,"Grand Mesa National Forest.",,39.0068843,-108.25637,WGS84,1000,"T12S R97W SEC17","Leslie Johnson",Mapstedi,,,"UTM used is at 6798 ft in T12S, R97W, S17. LJ I moved this to match spec # 43577 which had the same locality. RA",2073,,,,,"6800 ft, 2073 m",,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:fe699c16-b28a-4fd5-9dd8-adf1aa0f08fa,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848579
13848595,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,787ad9f7-3c0a-4a3c-ac15-242b81b32b3d,00200865,391554,Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",18561,Rydb.,Physaria,floribunda,,,,,,,,,,"W. A. Weber; Hans Beck",17062,1983-08-02,1983,8,2,214,,"02 August 1983","Physaria floribunda Rydberg (pedicels reflexed; lvs. irregularly toothed), det. W.F. Jennings, 25 Nov. 2003. Original ID: Physaria acutifolia Rydberg.","Eroding road-banks.",,,,,,Frt,,,,,,"United States",Colorado,Montrose,,"Entrance highway to, but outside the boundaries of Black Canyon of the Gunnison National Monument; eroding road-banks above Bostwick Park.",,,,,,,,,,,,,,,,,,,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:62607246-6be8-4a52-8e8b-7bfc1264349d,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848595
13848661,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,085ad58e-f4d4-46e0-b04a-57373c4bbb1d,00201558,443945,Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",18561,Rydb.,Physaria,floribunda,,,,,,,,,,"John L. Anderson",89-127,1989-07-11,1989,7,11,192,,"11 July 1989","Physaria floribunda Rydb., det. W.A. Weber, June 27, 1995. Sinuses unequal, pedicels recurved!.","On roadcut in maroon arkosic strata of Minturn Formation (Pmb).",,,,,,"Flr & Frt",,,,,,"United States",Colorado,Fremont,,"9 mi N of Cotopaxi along Red Gulch Road.",,38.4998495,-105.6984761,WGS84,500,"T49N R12E SEC18 SW¼","Allison Smith",Mapstedi,,,"I put the point in the SW 1/4 of the TRS given along Red Gulch Road at elevation given 9 mi. N of Cotopaxi. AAS",2560,,,,,"8400 ft, 2560 m",,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:7b5f8c96-d890-4d94-b849-05a175e60741,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848661
13848662,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,fef9abef-3a22-4e18-8095-6ee834d5ad81,00201566,440834,Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",18561,Rydb.,Physaria,floribunda,,,,,,,,,,"John Anderson",86-105,1986-07-12,1986,7,12,193,,"12 July 1986","Physaria floribunda Rydb., det. W.A. Weber, June 27, 1995.","On outcrops of Creede Formation, Tertiary tuffaceous sandstone, with Pinus aristata and Artemisia frigida.",,,,,,"Flr & Frt",,,,,,"United States",Colorado,Mineral,,"0.6 mi S of Creede along Hwy 149.",,37.8406084,-106.91944,WGS84,1000,,"Leslie Johnson",Mapstedi,"National Geographic TOPO!",,,2682,,,,,"8800 ft, 2682 m",,,"Access DB","2015-07-29 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:a4b3faf4-7f2d-4c3e-a147-0968116323f7,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848662
13848663,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,9137b8f4-8bfa-4717-884b-591670dfd1d8,00201574,71807,Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",18561,Rydb.,Physaria,floribunda,,,,,,,,,,"Reed C. Rollins",5186,1951-07-12,1951,7,12,193,,"12 July 1951","Physaria floribunda Rydb., det. W.A. Weber, June 27, 1995.","Talus slope and rock crevices, sagebrush association.",,,,,,Frt,,,,,,"United States",Colorado,Saguache,,"31 miles SE of Gunnison.",,38.397834,-106.422545,WGS84,5000,,"Ryan Allen",Mapstedi,,,"I plotted the UTM 31 miles southeast of Gunnison along HWY 50 which matches the elevation better than 31 miles due southeast of Gunnison. RA",2591,,,,,"8500 ft, 2591 m",,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:2db5e8d0-e048-4485-b54d-9684faeb94f7,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848663
13848664,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,65a9252a-bfc6-414b-bb24-b4e15486e8f7,00201582,13846,Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",18561,Rydb.,Physaria,floribunda,,,,,,,,,,"B.K. Stewart",124,1939-06-16,1939,6,16,167,,"16 June 1939","Physaria acutifolia Rydb, det. W.A. Weber, 1947. / Physaria floribunda Rydb., Very immature but mature plants from the same area belong here, det. W.A. Weber, June 27, 1995.","Festuca hillside, talus slope. SW exposure, Common.",,,,,,Flr,,,,,,"United States",Colorado,Mineral,,"Near Wagon Wheel Gap.",,37.77445,-106.8314,WGS84,2000,,"Ryan Allen","COLO IMLS 2015; Biogeomancer Guide to Best Practices in Georeferencing","National Geographic TOPO!",,"I placed the point at Wagon Wheel Gap and assigned an uncertainty of 2km to cover the area ""near"" Wagon Wheel Gap. RA; Georeferenced 03 March 2015",2652,,,,,"8700 ft, 2652 m",,,"Access DB","2015-07-29 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:bb76386f-a53f-40f2-ac03-3e4d077c5f81,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848664
13848665,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,e2685719-b2d6-40fd-a31a-1008c4936843,00201590,13848,Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",18561,Rydb.,Physaria,floribunda,,,,,,,,,,"Francis Ramaley",16567,1938-07-23,1938,7,23,204,,"23 July 1938","Physaria acutifolia Rydb, det. W.A. Weber, 1947. / Physaria floribunda Rydb., det. W.A. Weber, June 27, 1995.","Disturbed ground along old road.",,,,,,"Flr & Frt",,,,,,"United States",Colorado,Mineral,,"Wason near Creede.",,37.82396,-106.89328,WGS84,2000,,"Ryan Allen","COLO IMLS 2015; Biogeomancer Guide to Best Practices in Georeferencing","National Geographic TOPO!",,"I placed the point at Wason Ranch. RA; Georeferenced 25 March 2015",,,,,,,,,"Access DB","2015-07-29 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:4c446109-0949-4311-825a-ba3d0bf7ac8c,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848665
13848666,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,ef31793c-c174-4910-89ea-ca01eabbd642,00201608,57612,Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",18561,Rydb.,Physaria,floribunda,,,,,,,,,,"Marion Ownbey; Gerald B. Ownbey",3042,1946-07-16,1946,7,16,197,,"16 July 1946","Approaching Physaria floribunda Rydb, det. G.A. Mulligan, Dec. 1966. / Physaria floribunda Rydb., det. W.A. Weber, June 27, 1995. Original ID as Physaria australis (Payson) Rollins.","Rocky, gravelly, road cut.",,,,,,Frt,,,,,,"United States",Colorado,Mineral,,"14 mi SW of Creede.",,37.73256,-107.06458,WGS84,6000,,"Ryan Allen","COLO IMLS 2015; Biogeomancer Guide to Best Practices in Georeferencing","National Geographic TOPO!",,"I placed the point 14 miles southwest of Creede along HWY 149 due to the mention of a road cut in the habitat. This is ~ 3 miles away from measuring by air. I increased the uncertainty to cover both options. RA; Georeferenced 24 March 2015",,,,,,,,,"Access DB","2015-07-29 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:468f389b-1b9d-4270-89ad-e67b0f9d7d7c,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848666
13848667,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,78822033-02ea-4102-8aaf-472a8a5361bd,00201616,13849,Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",18561,Rydb.,Physaria,floribunda,,,,,,,,,,"B.K. Stewart",1061,1938-07-27,1938,7,27,208,,"27 July 1938","Physaria floribunda Rydb, tending towards P. acutifolia Rydb., det. G.A. Mulligan, April 1967. / Physaria floribunda Rydb., det. W.A. Weber, June 27, 1995.","Dry terraces, southern exposure, frequent abundance.",,,,,,Frt,,,,,,"United States",Colorado,Mineral,,"One mile W of Creede.",,37.84322,-106.94444,WGS84,3000,,"Ryan Allen","COLO IMLS 2015; Biogeomancer Guide to Best Practices in Georeferencing","National Geographic TOPO!",,"The area due west of Creede from the GNIS point has more of an eastern exposure. I move the point south to a southern slope. The elevation in both spots is higher than 8678 ft. There are southern facing slopes at 8700 ft further south but this would be SS",2645,,,,,"8678 ft, 2645 m",,,"Access DB","2015-07-29 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:dc9959c8-90a1-4097-bdac-b18d9f637520,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848667
13848668,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,18410abc-c776-479a-95ab-7b1bc7eb4c28,00201624,13847,Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",18561,Rydb.,Physaria,floribunda,,,,,,,,,,"B.K. Stewart",394,1939-06-15,1939,6,15,166,,"15 June 1939","Physaria acutifolia Rydb, det. W.A. Weber, no date. / Physaria floribunda Rydb., Very immature but mature plants from the same area belong here, det. W.A. Weber, June 27, 1995.","Dry slope, southern exposure, frequent, sun.",,,,,,Flr,,,,,,"United States",Colorado,Mineral,,"Sunnyside, west of Creede.",,37.84611,-106.96032,WGS84,1000,,"Ryan Allen","COLO IMLS 2015; Biogeomancer Guide to Best Practices in Georeferencing","National Geographic TOPO!",,"I placed the point at the GNIS point for Sunnyside in Mineral County. RA; Georeferenced 17 March 2015",2698,,,,,"8853 ft, 2698 m",,,"Access DB","2015-07-29 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:bde1060b-e745-455e-9266-04148455c688,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848668
13848669,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,58f2deff-8176-4904-ac8f-4a634fbbebd4,00201632,13645,Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",18561,Rydb.,Physaria,floribunda,,,,,,,,,,"Francis Ramaley; K. Richard Johnson",14921,1935-06-28,1935,6,28,179,,"28 June 1935","L. montana (Gray) Wats., det. W.A. Weber, 1947. / Physaria, det. R.C. Rollins & E. Shaw, July 1970. / P. floribunda Rydb., det. W.A. Weber, 1970. / P. floribunda Rydb. Very immature but mature plants from the same are belong here, det. W.A. Weber, 1995. Original ID as Lesquerella arenosa (Richardson) Rydb.",,,,,,,Flr,,,,,,"United States",Colorado,Mineral,,Creede.,,37.84917,-106.92643,WGS84,2000,,"Ryan Allen","COLO IMLS 2015; Biogeomancer Guide to Best Practices in Georeferencing","National Geographic TOPO!",,"I placed the point at the GNIS point for Creede. RA; Georeferenced 25 February 2015",2697,,,,,"8850 ft, 2697 m",,,"Access DB","2015-07-29 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:c82c9005-be7f-47e9-b5d5-fcbad1faeca0,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848669
13848670,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,9332fcfd-4e46-4e06-8a7d-2cd853d7087b,00201640,13858,Plantae,Magnoliophyta,,Brassicales,BRASSICACEAE,"Physaria floribunda",18561,Rydb.,Physaria,floribunda,,,,,,,,,,"B.K. Stewart",576(a),1937-07-03,1937,7,3,184,,"3 July 1937","Physaria vitulifera, det. W.A. Weber, 1947. / Physaria floribunda Rydb. tending towards P. acutifolia Rydb., det. G.A. Mulligan, 1967. / P. floribunda Rydb. Very immature but mature plants from the same are belong here, det. W.A. Weber, June 27, 1995. Original ID as Physaria vitulifera Rydb.","Gulch-open areas. SW exposure, infrequent.",,,,,,"Flr & Frt",,,,,,"United States",Colorado,Mineral,,"Dry Gulch near Creede.",,37.83398,-106.89575,WGS84,1000,,"Ryan Allen","COLO IMLS 2015; Biogeomancer Guide to Best Practices in Georeferencing","National Geographic TOPO!",,"I placed the point just above Dry Gulch on a southwest slope along the 8800 ft contour lines. RA; Georeferenced 26 February 2015",2682,,,,,"8800 ft, 2682 m",,,"Access DB","2015-07-29 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:78afcfa5-2dba-406e-a883-b94718032957,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13848670
